2 pthreads:	22.989800000000002	5.127835
4 pthreads:	15.5095	5.041954
8 pthreads:	11.56929	5.060324
16 pthreads:	9.34848	5.054130000000001
32 pthreads:	9.611329999999999	5.043443
64 pthreads:	9.917275	5.060944999999999
Sequential:	34.742619999999995	
Parallel:	9.419702	5.090884999999999
Google API:	36.11956	
